"","ID","time","RE.i","RE.s","RE.var","y","ppID","yNorm"
"1",1,0,1.23865367583677,1.41903851652454,0.00585891727208812,1.23952729832165,"1",1.20172369859143
"2",1,1,1.23865367583677,1.41903851652454,0.0644480899929693,2.68446796795555,"1",1.28766180374336
"3",1,2,1.23865367583677,1.41903851652454,0.12303726271385,4.34926768144558,"1",1.38667606491096
"4",1,3,1.23865367583677,1.41903851652454,0.181626435434732,5.70324858528365,"1",1.46720432169899
"5",1,4,1.23865367583677,0.847084362199319,0.240215608155613,4.20967329960383,"1",1.37837366404603
"6",1,5,1.23865367583677,0.847084362199319,0.298804780876494,5.51530068578233,"1",1.45602608670992
"7",1,6,1.23865367583677,0.847084362199319,0.357393953597375,6.26979774276823,"1",1.50089993432368
"8",1,7,1.23865367583677,0.847084362199319,0.415983126318256,6.76442315310916,"1",1.53031786920364
"9",1,8,1.23865367583677,0.847084362199319,0.474572299039138,7.95575956315458,"1",1.6011728155896
"10",1,9,1.23865367583677,0.847084362199319,0.533161471760019,9.4830715681963,"1",1.69200997066971
"11",1,10,1.23865367583677,0.847084362199319,0.5917506444809,10.1093267033532,"1",1.72925660701131
"12",1,11,1.23865367583677,1.54477458265738,0.650339817201781,19.146551154418,"1",2.26674715003408
"13",1,12,1.23865367583677,1.54477458265738,0.708928989922662,20.7968217166102,"1",2.3648972873257
"14",1,13,1.23865367583677,1.54477458265738,0.767518162643543,21.1406474716571,"1",2.38534638569501
"15",1,14,1.23865367583677,1.54477458265738,0.826107335364424,22.4466853988191,"1",2.46302322535743
"16",1,15,1.23865367583677,1.54477458265738,0.884696508085306,24.2602478524734,"1",2.57088517714347
"17",1,16,1.23865367583677,1.54477458265738,0.943285680806187,28.2825541005399,"1",2.81011256174411
"18",1,17,1.23865367583677,1.54477458265738,1.00187485352707,26.6010503096565,"1",2.71010482258142
"19",1,18,1.23865367583677,1.54477458265738,1.06046402624795,28.1104425606223,"1",2.79987619707797
"20",1,19,1.23865367583677,1.54477458265738,1.11905319896883,30.7873789336597,"1",2.95908746737144
"21",1,20,1.23865367583677,1.54477458265738,1.17764237168971,32.2123077069049,"1",3.04383536140102
"22",1,21,1.23865367583677,1.42997366280281,1.23623154441059,31.3986387076535,"1",2.99544225192183
"23",1,22,1.23865367583677,1.42997366280281,1.29482071713147,34.2579649958229,"1",3.16550119508843
"24",1,23,1.23865367583677,1.42997366280281,1.35340988985236,35.1415266524309,"1",3.21805118288345
"25",1,24,1.23865367583677,1.42997366280281,1.41199906257324,37.8033288168424,"1",3.37636234340798
"26",1,25,1.23865367583677,1.42997366280281,1.47058823529412,34.6702925258579,"1",3.19002444879556
"27",1,26,1.23865367583677,1.42997366280281,1.529177408015,39.1697065179289,"1",3.45762790193294
