"","ID","time","RE.i","RE.s","RE.var","y","ppID","yNorm"
"1",1,0,1.87029974077644,1.62900075561841,1,2.10663006591715,"1",1.5305789008766
"2",1,1,1.87029974077644,1.62900075561841,1,2.54062497134665,"1",1.55148646588525
"3",1,2,1.87029974077644,1.62900075561841,1,4.73012568607254,"1",1.65696495873607
"4",1,3,1.87029974077644,1.62900075561841,1,6.5018068904956,"1",1.74231513103691
"5",1,4,1.87029974077644,1.62900075561841,1,8.65651905664492,"1",1.84611769674706
"6",1,5,1.87029974077644,1.62900075561841,1,9.56859531731403,"1",1.89005667730704
"7",1,6,1.87029974077644,1.62900075561841,1,13.0350327254295,"1",2.05705118473541
"8",1,7,1.87029974077644,1.62900075561841,1,12.1184757926914,"1",2.01289634923937
"9",1,8,1.87029974077644,1.62900075561841,1,15.7612869196286,"1",2.18838760385521
"10",1,9,1.87029974077644,1.62900075561841,1,17.5175907444053,"1",2.27299697583652
"11",1,10,1.87029974077644,1.62900075561841,1,17.3087448529423,"1",2.26293589217418
"12",1,11,1.87029974077644,1.62900075561841,1,19.4691366557915,"1",2.36701207255593
"13",1,12,1.87029974077644,1.62900075561841,1,21.6472599339127,"1",2.47194246105698
"14",1,13,1.87029974077644,1.62900075561841,1,25.2492575703963,"1",2.64546753889468
"15",1,14,1.87029974077644,1.62900075561841,1,24.248957561532,"1",2.59727840763565
"16",1,15,1.87029974077644,1.62900075561841,1,25.8550367347807,"1",2.67465075533756
"17",1,16,1.87029974077644,1.62900075561841,1,27.2813153849873,"1",2.74336127066065
"18",1,17,1.87029974077644,1.62900075561841,1,28.9307514945847,"1",2.82282232482881
"19",1,18,1.87029974077644,1.62900075561841,1,30.9410990804897,"1",2.91967017330923
"20",1,19,1.87029974077644,1.62900075561841,5,33.0856582880104,"1",3.02298362350234
"21",1,20,1.87029974077644,1.62900075561841,5,30.1796826144079,"1",2.88298917990559
"22",1,21,1.87029974077644,1.62900075561841,5,32.2714197645265,"1",2.98375794446944
"23",1,22,1.87029974077644,1.62900075561841,5,32.0359488744353,"1",2.97241421006003
"24",1,23,1.87029974077644,1.62900075561841,5,43.82367251188,"1",3.54028400569757
"25",1,24,1.87029974077644,1.62900075561841,5,44.3821331232683,"1",3.56718766606617
"26",1,25,1.87029974077644,1.62900075561841,5,36.4091624245345,"1",3.18309236653507
"27",1,26,1.87029974077644,1.62900075561841,5,39.3418121804948,"1",3.32437182547178
"28",1,27,1.87029974077644,1.62900075561841,5,39.7971806691628,"1",3.34630905597982
"29",1,28,1.87029974077644,1.62900075561841,5,39.4750937238961,"1",3.33079262096559
"30",1,29,1.87029974077644,1.01884567791551,5,33.1291781622423,"1",3.02508017944872
"31",1,30,1.87029974077644,1.01884567791551,5,28.4077319271678,"1",2.7976260253567
"32",1,31,1.87029974077644,1.01884567791551,5,40.1526975077348,"1",3.36343596535393
"33",1,32,1.87029974077644,1.01884567791551,5,30.2371894357474,"1",2.88575955253107
"34",1,33,1.87029974077644,1.01884567791551,5,34.7901777777536,"1",3.10509830179578
"35",1,34,1.87029974077644,1.01884567791551,5,32.0818660852415,"1",2.97462625692495
"36",1,35,1.87029974077644,1.01884567791551,5,42.5420510572889,"1",3.47854230425562
"37",1,36,1.87029974077644,1.01884567791551,5,40.6713554109114,"1",3.38842214305385
"38",1,37,1.87029974077644,1.01884567791551,5,38.101072082393,"1",3.26459957023242
"39",1,38,1.87029974077644,1.01884567791551,5,29.0013524872385,"1",2.82622350494663
"40",1,39,1.87029974077644,1.01884567791551,2.5,42.5529081851514,"1",3.47906534289905
"41",1,40,1.87029974077644,1.01884567791551,2.5,40.6428089343665,"1",3.38704692572603
"42",1,41,1.87029974077644,1.60600537753465,2.5,70.3595532894556,"1",4.81864152897341
"43",1,42,1.87029974077644,1.60600537753465,2.5,68.7007918104675,"1",4.73873122813363
"44",1,43,1.87029974077644,1.60600537753465,2.5,73.5449906342848,"1",4.97209894871459
"45",1,44,1.87029974077644,1.60600537753465,2.5,71.3913486996016,"1",4.86834794106116
"46",1,45,1.87029974077644,1.60600537753465,2.5,73.1420269775636,"1",4.95268630413369
"47",1,46,1.87029974077644,1.60600537753465,2.5,69.0883842492166,"1",4.75740336923168
"48",1,47,1.87029974077644,1.59698533973391,2.5,75.3484815860581,"1",5.05898154536492
"49",1,48,1.87029974077644,1.59698533973391,2.5,77.8785454391923,"1",5.18086655789315
"50",1,49,1.87029974077644,1.59698533973391,2.5,78.5768732792345,"1",5.21450827702483
"51",1,50,1.87029974077644,1.59698533973391,2.5,79.5080773244347,"1",5.25936873245364
"52",2,0,2.64382489426372,0.650137766975272,1,2.58806011558639,"2",1.55377163870521
"53",2,1,2.64382489426372,0.650137766975272,1,3.73207437753964,"2",1.60888415789239
"54",2,2,2.64382489426372,0.650137766975272,1,5.23630349616111,"2",1.68134991196472
"55",2,3,2.64382489426372,0.650137766975272,1,5.267084172699,"2",1.68283276115874
"56",2,4,2.64382489426372,0.650137766975272,1,5.3865979180576,"2",1.68859029740917
"57",2,5,2.64382489426372,0.650137766975272,1,6.19430101817955,"2",1.72750113452322
"58",2,6,2.64382489426372,0.650137766975272,1,7.31353704071942,"2",1.78141996999464
"59",2,7,2.64382489426372,0.650137766975272,1,6.52016197277506,"2",1.74319938122325
"60",2,8,2.64382489426372,0.650137766975272,1,7.51482907673602,"2",1.79111714909995
"61",2,9,2.64382489426372,0.650137766975272,1,9.75048827078289,"2",1.8988193118488
"62",2,10,2.64382489426372,0.650137766975272,1,8.94336224475043,"2",1.85993627509344
"63",2,11,2.64382489426372,0.650137766975272,1,9.20141959460262,"2",1.87236810493867
"64",2,12,2.64382489426372,0.650137766975272,1,12.530097701665,"2",2.03272610233828
"65",2,13,2.64382489426372,0.650137766975272,1,10.3410269016489,"2",1.92726832049036
"66",2,14,2.64382489426372,0.650137766975272,1,12.145672372584,"2",2.01420653573005
"67",2,15,2.64382489426372,0.650137766975272,1,15.6258856409256,"2",2.18186469079489
"68",2,16,2.64382489426372,0.650137766975272,1,11.2194370498759,"2",1.9695854469095
"69",2,17,2.64382489426372,0.650137766975272,1,13.0563381201783,"2",2.05807756527622
"70",2,18,2.64382489426372,0.650137766975272,1,13.4595275935226,"2",2.07750108850033
"71",2,19,2.64382489426372,0.650137766975272,5,11.3711818525796,"2",1.97689570398294
"72",2,20,2.64382489426372,0.650137766975272,5,23.7116172856026,"2",2.57139221263608
"73",2,21,2.64382489426372,0.650137766975272,5,11.3994089951246,"2",1.978255537498
"74",2,22,2.64382489426372,0.650137766975272,5,18.8240614682674,"2",2.33593578283478
"75",2,23,2.64382489426372,0.650137766975272,5,15.4436694158338,"2",2.17308648274664
"76",2,24,2.64382489426372,0.650137766975272,5,24.7011563170977,"2",2.61906293727078
"77",2,25,2.64382489426372,0.650137766975272,5,14.8725840761355,"2",2.14557463015146
"78",2,26,2.64382489426372,0.650137766975272,5,16.6680294495321,"2",2.23206963365072
"79",2,27,2.64382489426372,0.650137766975272,5,18.387888013701,"2",2.31492326692201
