"","ID","time","RE.i","RE.s","RE.var","y","ppID","yNorm"
"1",1,0,2.69611037200021,1.85542398973999,0.00961333048493912,2.69577908271751,"1",1.88798428093656
"2",1,1,2.69611037200021,1.85542398973999,0.10574663533433,4.59500708893831,"1",2.07347824506058
"3",1,2,2.69611037200021,1.85542398973999,0.201879940183721,6.49602544818081,"1",2.25914706953738
"4",1,3,2.69611037200021,1.85542398973999,0.298013245033113,8.50744012455233,"1",2.45559809100257
"5",1,4,2.69611037200021,1.85542398973999,0.394146549882504,9.58533172071552,"1",2.56087370004655
"6",1,5,2.69611037200021,1.85542398973999,0.490279854731895,11.6662954196723,"1",2.76411744142638
"7",1,6,2.69611037200021,1.85542398973999,0.586413159581286,14.2106833103209,"1",3.01262293658528
"8",1,7,2.69611037200021,1.85542398973999,0.682546464430677,15.3358647365172,"1",3.12251725281284
"9",1,8,2.69611037200021,1.85542398973999,0.778679769280068,16.4330538497324,"1",3.22967761341061
"10",1,9,2.69611037200021,1.85542398973999,0.87481307412946,17.4123728793164,"1",3.32532582855098
"11",1,10,2.69611037200021,1.85542398973999,0.970946378978851,20.1068168922267,"1",3.58848701795419
"12",1,11,2.69611037200021,1.85542398973999,1.06707968382824,22.6432717061166,"1",3.83621770469049
"13",1,12,2.69611037200021,1.30421286647345,1.16321298867763,19.8741519718459,"1",3.5657630805161
"14",1,13,2.69611037200021,1.30421286647345,1.25934629352702,19.9986439940522,"1",3.57792197803931
"15",1,14,2.69611037200021,1.30421286647345,1.35547959837642,19.7374112965867,"1",3.55240788049391
"16",1,15,2.69611037200021,2.09569548194837,1.45161290322581,31.4310638629159,"1",4.69450454425026
"17",1,16,2.69611037200021,2.09569548194837,1.5477462080752,33.4830662001534,"1",4.89491968486486
"18",1,17,2.69611037200021,2.09569548194837,1.64387951292459,38.9994148726647,"1",5.43369090106575
"19",1,18,2.69611037200021,2.09569548194837,1.74001281777398,39.2986850771863,"1",5.46292004911911
"20",1,19,2.69611037200021,2.09569548194837,1.83614612262337,44.2108834513715,"1",5.94268506206471
"21",1,20,2.69611037200021,2.09569548194837,1.93227942747276,42.1398118467673,"1",5.7404074626062
"22",1,21,2.69611037200021,2.09569548194837,2.02841273232215,46.3784059329165,"1",6.1543828340609
"23",1,22,2.69611037200021,2.09569548194837,2.12454603717154,52.0625797485623,"1",6.70954521076371
"24",1,23,2.69611037200021,2.09569548194837,2.22067934202094,55.6908887994274,"1",7.0639152109467
"25",1,24,2.69611037200021,2.09569548194837,2.31681264687033,50.4900215842335,"1",6.55595646483037
"26",1,25,2.69611037200021,2.09569548194837,2.41294595171972,52.7959244200371,"1",6.78116958115817
"27",1,26,2.69611037200021,2.04072820800346,2.50907925656911,52.5059799461123,"1",6.75285125936215
"28",1,27,2.69611037200021,2.04072820800346,2.6052125614185,59.0608910192494,"1",7.39305687735748
"29",1,28,2.69611037200021,2.04072820800346,2.70134586626789,56.1939620984779,"1",7.11304941715058
"30",1,29,2.69611037200021,2.04072820800346,2.79747917111728,61.4699774691754,"1",7.62834773977659
"31",1,30,2.69611037200021,2.04072820800346,2.89361247596667,67.1909744104848,"1",8.18710656068115
"32",2,0,0.676233300510889,1.26050217515707,0.00961333048493912,0.68129652480138,"2",1.69123362535303
"33",2,1,0.676233300510889,1.26050217515707,0.10574663533433,1.79394014309028,"2",1.79990339788043
"34",2,2,0.676233300510889,1.26050217515707,0.201879940183721,3.13103076538057,"2",1.93049447968277
"35",2,3,0.676233300510889,1.26050217515707,0.298013245033113,4.61737227484948,"2",2.07566260996013
"36",2,4,0.676233300510889,1.26050217515707,0.394146549882504,5.92931940350225,"2",2.20379797486514
"37",2,5,0.676233300510889,1.26050217515707,0.490279854731895,6.83614335331162,"2",2.29236573432413
"38",2,6,0.676233300510889,1.26050217515707,0.586413159581286,8.27979404964324,"2",2.43336433459531
"39",2,7,0.676233300510889,1.26050217515707,0.682546464430677,9.75884138253619,"2",2.57782005660801
"40",2,8,0.676233300510889,1.26050217515707,0.778679769280068,11.599359123359,"2",2.7575799014858
"41",2,9,0.676233300510889,1.26050217515707,0.87481307412946,11.6019265651997,"2",2.75783065861613
"42",2,10,0.676233300510889,1.26050217515707,0.970946378978851,13.9604367886531,"2",2.98818183780179
"43",2,11,0.676233300510889,1.26050217515707,1.06707968382824,15.236811436346,"2",3.11284290657945
"44",2,12,0.676233300510889,0.845707034311939,1.16321298867763,12.173511741126,"2",2.81365628869837
