"","ID","time","RE.i","RE.s","RE.var","y","ppID","yNorm"
"1",1,0,1.29698115463278,2.71185182644609,0.0117178345441762,1.26752814110088,"1",1.46993262657253
"2",1,1,1.29698115463278,2.71185182644609,0.128896179985939,3.96911556508064,"1",1.6177455469225
"3",1,2,1.29698115463278,2.71185182644609,0.246074525427701,6.94971890994573,"1",1.7808243652864
"4",1,3,1.29698115463278,2.71185182644609,0.363252870869463,9.20896464450077,"1",1.9044352863503
"5",1,4,1.29698115463278,2.71185182644609,0.480431216311226,11.6779035184432,"1",2.03951922325485
"6",1,5,1.29698115463278,2.71185182644609,0.597609561752988,15.0495020120379,"1",2.22399069923309
"7",1,6,1.29698115463278,2.71185182644609,0.71478790719475,18.3049072127124,"1",2.40210484995908
"8",1,7,1.29698115463278,2.71185182644609,0.831966252636513,20.9966252201252,"1",2.54937778138552
"9",1,8,1.29698115463278,2.32993430105884,0.949144598078275,19.3320368975309,"1",2.45830256428939
"10",1,9,1.29698115463278,2.32993430105884,1.06632294352004,22.564079075213,"1",2.63513844557052
"11",1,10,1.29698115463278,3.04689626432048,1.1835012889618,34.544576388132,"1",3.29063168608125
"12",1,11,1.29698115463278,3.04689626432048,1.30067963440356,35.620656141375,"1",3.3495076230376
"13",1,12,1.29698115463278,3.04689626432048,1.41785797984532,35.4432785508814,"1",3.33980269939798
"14",1,13,1.29698115463278,3.04689626432048,1.53503632528709,42.1022401411566,"1",3.70413684991268
"15",1,14,1.29698115463278,3.04689626432048,1.65221467072885,44.2060699597713,"1",3.81924444430276
"16",1,15,1.29698115463278,3.04689626432048,1.76939301617061,48.0398341893971,"1",4.02900255972937
"17",1,16,1.29698115463278,3.04689626432048,1.88657136161237,50.351679397024,"1",4.1554913746029
"18",1,17,1.29698115463278,3.04689626432048,2.00374970705414,55.0725076151141,"1",4.41378373974817
"19",1,18,1.29698115463278,3.04689626432048,2.1209280524959,57.4448161023924,"1",4.54358070369726
"20",1,19,1.29698115463278,3.04689626432048,2.23810639793766,59.6640622409286,"1",4.66500311253762
"21",1,20,1.29698115463278,3.04689626432048,2.35528474337942,61.0156942749249,"1",4.7389554401248
"22",1,21,1.29698115463278,3.04689626432048,2.47246308882119,67.812757432466,"1",5.11084559115286
"23",1,22,1.29698115463278,3.04689626432048,2.58964143426295,71.3557767842748,"1",5.30469607794401
"24",1,23,1.29698115463278,3.04689626432048,2.70681977970471,65.3983125467064,"1",4.97874320334175
"25",1,24,1.29698115463278,3.04689626432048,2.82399812514647,71.1910920599717,"1",5.29568562363843
"26",1,25,1.29698115463278,3.04689626432048,2.94117647058824,72.7490073025714,"1",5.38092439830195
"27",1,26,1.29698115463278,3.04689626432048,3.05835481603,79.5241059003615,"1",5.75161279450535
"28",1,27,1.29698115463278,2.85029538947629,3.17553316147176,80.121932975532,"1",5.7843219213916
"29",1,28,1.29698115463278,2.85029538947629,3.29271150691352,84.9837999985599,"1",6.05033099318699
"30",1,29,1.29698115463278,2.85029538947629,3.40988985235528,85.2196679449746,"1",6.0632361206195
"31",1,30,1.29698115463278,2.85029538947629,3.52706819779705,86.0530259284329,"1",6.10883193445049
"32",1,31,1.29698115463278,2.85029538947629,3.64424654323881,85.2716362715846,"1",6.0660794822867
"33",1,32,1.29698115463278,2.85029538947629,3.76142488868057,87.6513645592327,"1",6.19628240843096
"34",1,33,1.29698115463278,2.85029538947629,3.87860323412233,101.721058818268,"1",6.96608262973774
"35",1,34,1.29698115463278,2.85029538947629,3.9957815795641,90.6579399158558,"1",6.36078224277652
"36",1,35,1.29698115463278,2.85029538947629,4.11295992500586,102.213462890976,"1",6.99302371013109
"37",1,36,1.29698115463278,2.85029538947629,4.23013827044762,103.798346076748,"1",7.07973799152847
"38",1,37,1.29698115463278,2.85029538947629,4.34731661588938,104.639621922737,"1",7.12576701820805
"39",1,38,1.29698115463278,2.85029538947629,4.46449496133115,109.001704638555,"1",7.36443121219639
"40",1,39,1.29698115463278,2.85029538947629,4.58167330677291,113.526686531816,"1",7.61200816722541
"41",1,40,1.29698115463278,2.85029538947629,4.69885165221467,117.568906078161,"1",7.8331715730577
"42",1,41,1.29698115463278,2.85029538947629,4.81602999765643,127.817258726796,"1",8.39389336215288
"43",1,42,1.29698115463278,2.85029538947629,4.93320834309819,117.829985836838,"1",7.84745612340454
"44",1,43,1.29698115463278,2.85029538947629,5.05038668853996,123.511486494562,"1",8.15831010382149
"45",1,44,1.29698115463278,2.85029538947629,5.16756503398172,127.025637446229,"1",8.35058110349594
"46",1,45,1.29698115463278,2.85029538947629,5.28474337942348,133.956162758236,"1",8.72977341718315
"47",1,46,1.29698115463278,2.85029538947629,5.40192172486524,137.685293337749,"1",8.93380667423475
"48",1,47,1.29698115463278,2.85029538947629,5.51910007030701,134.865533972854,"1",8.77952817015606
"49",1,48,1.29698115463278,2.85029538947629,5.63627841574877,138.270555714966,"1",8.96582834430158
"50",1,49,1.29698115463278,2.85029538947629,5.75345676119053,145.189728920878,"1",9.34439954614207
"51",1,50,1.29698115463278,2.85029538947629,5.87063510663229,139.279290313263,"1",9.02101960167451
"52",2,0,1.49664667836399,0.633060975154418,0.0117178345441762,1.51508373442544,"2",1.48347722441655
"53",2,1,1.49664667836399,0.633060975154418,0.128896179985939,2.0206790409359,"2",1.51114004150964
"54",2,2,1.49664667836399,0.633060975154418,0.246074525427701,3.33181920806728,"2",1.58287692308216
"55",2,3,1.49664667836399,0.633060975154418,0.363252870869463,4.0758033639905,"2",1.62358279467639
"56",2,4,1.49664667836399,0.633060975154418,0.480431216311226,4.08868595985581,"2",1.6242876447581
